ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T17:07:20+00:00,101161905,0,0,0.000000,99.02,0.00,140,247
2025-10-30T17:07:21+00:00,101161905,0,0,0.000000,99.01,0.00,150,220
2025-10-30T17:07:22+00:00,101161905,0,0,0.000000,98.54,0.00,165,204
2025-10-30T17:07:23+00:00,101161905,0,0,0.000000,99.50,0.00,167,230
2025-10-30T17:07:24+00:00,101161905,0,0,0.000000,99.01,0.00,137,186
2025-10-30T17:07:25+00:00,101161905,0,0,0.000000,98.54,0.00,147,189
2025-10-30T17:07:26+00:00,101161905,0,0,0.000000,99.01,0.00,159,258
2025-10-30T17:07:27+00:00,101161905,0,0,0.000000,99.02,0.00,152,204
2025-10-30T17:07:28+00:00,101161905,0,0,0.000000,99.02,0.00,178,249
2025-10-30T17:07:29+00:00,101161905,0,0,0.000000,99.01,0.00,169,199
