ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T16:31:20+00:00,48369152,384,384,0.000384,49.25,0.00,124016,305
2025-10-30T16:31:21+00:00,48369472,320,320,0.000320,49.25,0.00,121264,302
2025-10-30T16:31:22+00:00,48369600,128,128,0.000128,49.50,0.00,116912,415
2025-10-30T16:31:23+00:00,48369728,128,128,0.000128,49.01,0.00,114586,280
2025-10-30T16:31:24+00:00,48369856,128,128,0.000128,49.50,0.00,116160,283
2025-10-30T16:31:25+00:00,48370240,384,384,0.000384,49.25,0.00,118266,312
2025-10-30T16:31:26+00:00,48370432,192,192,0.000192,49.50,0.00,116827,286
2025-10-30T16:31:27+00:00,48370624,192,192,0.000192,48.77,0.00,121666,418
2025-10-30T16:31:28+00:00,48370880,256,256,0.000256,49.25,0.00,118048,295
2025-10-30T16:31:29+00:00,48371072,192,192,0.000192,49.75,0.00,123998,290
2025-10-30T16:31:30+00:00,48371264,192,192,0.000192,49.01,0.00,121545,285
2025-10-30T16:31:31+00:00,48371776,512,512,0.000512,49.25,0.00,120975,314
2025-10-30T16:31:32+00:00,48372032,256,256,0.000256,49.75,0.00,117846,284
2025-10-30T16:31:33+00:00,48372352,320,320,0.000320,49.01,0.00,118432,421
2025-10-30T16:31:34+00:00,48372608,256,256,0.000256,49.25,0.00,115454,287
2025-10-30T16:31:35+00:00,48372992,384,384,0.000384,49.25,0.00,123880,295
2025-10-30T16:31:36+00:00,48373056,64,64,0.000064,49.50,0.00,117971,277
2025-10-30T16:31:37+00:00,48373376,320,320,0.000320,49.25,0.00,117312,306
2025-10-30T16:31:38+00:00,48373504,128,128,0.000128,49.25,0.00,121647,279
2025-10-30T16:31:39+00:00,48373760,256,256,0.000256,49.01,0.00,120192,297
2025-10-30T16:31:40+00:00,48374080,320,320,0.000320,49.50,0.00,123328,301
2025-10-30T16:31:41+00:00,48374528,448,448,0.000448,49.26,0.00,113000,305
2025-10-30T16:31:42+00:00,48375104,576,576,0.000576,49.25,0.00,117382,185
2025-10-30T16:31:43+00:00,48375424,320,320,0.000320,49.26,0.00,117049,294
2025-10-30T16:31:44+00:00,48478065,102641,102641,0.102641,71.13,0.00,40838,899
2025-10-30T16:31:45+00:00,48595835,117770,117770,0.117770,72.66,0.00,28368,708
2025-10-30T16:31:46+00:00,48609231,13396,13396,0.013396,51.01,0.00,106720,236
2025-10-30T16:31:48+00:00,48609615,384,384,0.000384,49.75,0.00,124661,298
2025-10-30T16:31:49+00:00,48609743,128,128,0.000128,49.25,0.00,127768,285
2025-10-30T16:31:50+00:00,48609871,128,128,0.000128,49.01,0.00,126968,416
2025-10-30T16:31:51+00:00,48610127,256,256,0.000256,49.50,0.00,125229,422
2025-10-30T16:31:52+00:00,48610255,128,128,0.000128,49.50,0.00,126285,288
2025-10-30T16:31:53+00:00,48610703,448,448,0.000448,49.02,0.00,123373,267
2025-10-30T16:31:54+00:00,48611279,576,576,0.000576,49.50,0.00,122670,304
2025-10-30T16:31:55+00:00,48611535,256,256,0.000256,49.01,0.00,124135,294
2025-10-30T16:31:56+00:00,48611919,384,384,0.000384,49.01,0.00,122401,294
2025-10-30T16:31:57+00:00,48612047,128,128,0.000128,49.75,0.00,128736,285
2025-10-30T16:31:58+00:00,48612047,0,0,0.000000,49.01,0.00,127717,275
2025-10-30T16:31:59+00:00,48612367,320,320,0.000320,49.50,0.00,122584,438
2025-10-30T16:32:00+00:00,48612815,448,448,0.000448,49.25,0.00,123348,320
2025-10-30T16:32:01+00:00,48613071,256,256,0.000256,49.26,0.00,127606,299
2025-10-30T16:32:02+00:00,48613455,384,384,0.000384,49.25,0.00,127543,301
2025-10-30T16:32:03+00:00,48613839,384,384,0.000384,49.50,0.00,125589,304
2025-10-30T16:32:04+00:00,48614031,192,192,0.000192,49.26,0.00,119537,284
2025-10-30T16:32:05+00:00,48614479,448,448,0.000448,49.25,0.00,120990,308
2025-10-30T16:32:06+00:00,48614927,448,448,0.000448,49.01,0.00,129643,301
2025-10-30T16:32:07+00:00,48615309,382,382,0.000382,89.60,0.00,24933,122
2025-10-30T16:32:08+00:00,48615309,0,0,0.000000,99.01,0.00,134,193
2025-10-30T16:32:09+00:00,48615309,0,0,0.000000,99.01,0.00,221,252
2025-10-30T16:32:10+00:00,48615309,0,0,0.000000,99.01,0.00,131,216
2025-10-30T16:32:11+00:00,48615309,0,0,0.000000,99.02,0.00,163,248
2025-10-30T16:32:12+00:00,48615309,0,0,0.000000,99.02,0.00,135,200
2025-10-30T16:32:13+00:00,48615309,0,0,0.000000,99.01,0.00,146,231
2025-10-30T16:32:14+00:00,48615309,0,0,0.000000,99.02,0.00,152,189
2025-10-30T16:32:15+00:00,48615309,0,0,0.000000,99.02,0.00,170,234
2025-10-30T16:32:16+00:00,48615309,0,0,0.000000,99.01,0.00,131,213
