ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T16:41:28+00:00,66447910,86534,86534,0.086534,98.86,0.00,42469,40976
2025-10-30T16:41:29+00:00,66459882,11972,11972,0.011972,98.99,0.00,5912,5649
2025-10-30T16:41:30+00:00,66459882,0,0,0.000000,99.02,0.00,167,210
2025-10-30T16:41:31+00:00,66459882,0,0,0.000000,99.01,0.00,138,216
2025-10-30T16:41:32+00:00,66459882,0,0,0.000000,98.54,0.00,148,234
2025-10-30T16:41:33+00:00,66459882,0,0,0.000000,99.51,0.00,138,217
2025-10-30T16:41:34+00:00,66459882,0,0,0.000000,99.01,0.00,177,263
2025-10-30T16:41:35+00:00,66459882,0,0,0.000000,99.02,0.00,153,233
2025-10-30T16:41:36+00:00,66459882,0,0,0.000000,99.01,0.00,155,211
2025-10-30T16:41:37+00:00,66459883,1,1,0.000001,99.02,0.00,167,235
