ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T15:57:30+00:00,9733217,116344,116344,0.116344,97.55,0.00,54732,30562
2025-10-30T15:57:31+00:00,9850623,117406,117406,0.117406,97.59,0.00,55735,31162
2025-10-30T15:57:32+00:00,9967671,117048,117048,0.117048,97.58,0.00,53825,30110
2025-10-30T15:57:33+00:00,10086287,118616,118616,0.118616,98.16,0.00,56752,30802
2025-10-30T15:57:34+00:00,10204067,117780,117780,0.117780,97.58,0.00,56365,30721
2025-10-30T15:57:35+00:00,10321313,117246,117246,0.117246,98.16,0.00,55953,30764
2025-10-30T15:57:36+00:00,10437357,116044,116044,0.116044,98.16,0.00,55552,30580
2025-10-30T15:57:37+00:00,10554085,116728,116728,0.116728,97.56,0.00,55851,30916
2025-10-30T15:57:38+00:00,10671577,117492,117492,0.117492,96.41,0.00,56064,31207
2025-10-30T15:57:39+00:00,10789937,118360,118360,0.118360,96.41,0.00,57224,32057
2025-10-30T15:57:41+00:00,10906165,116228,116228,0.116228,98.76,0.00,56015,31511
2025-10-30T15:57:42+00:00,11024075,117910,117910,0.117910,97.58,0.00,56237,31086
2025-10-30T15:57:43+00:00,11141295,117220,117220,0.117220,98.76,0.00,56222,31166
2025-10-30T15:57:44+00:00,11257595,116300,116300,0.116300,98.16,0.00,55754,30919
2025-10-30T15:57:45+00:00,11374719,117124,117124,0.117124,96.99,0.00,56306,31217
2025-10-30T15:57:46+00:00,11493271,118552,118552,0.118552,98.18,0.00,55663,30789
2025-10-30T15:57:47+00:00,11612037,118766,118766,0.118766,97.59,0.00,56502,30793
2025-10-30T15:57:48+00:00,11729547,117510,117510,0.117510,99.38,0.00,55703,30428
2025-10-30T15:57:49+00:00,11847137,117590,117590,0.117590,96.39,0.00,56054,30630
2025-10-30T15:57:50+00:00,11965505,118368,118368,0.118368,98.18,0.00,56359,30747
2025-10-30T15:57:51+00:00,12082613,117108,117108,0.117108,98.16,0.00,55471,30201
2025-10-30T15:57:52+00:00,12199673,117060,117060,0.117060,97.56,0.00,56171,30880
2025-10-30T15:57:53+00:00,12316253,116580,116580,0.116580,98.77,0.00,56538,31023
2025-10-30T15:57:54+00:00,12433109,116856,116856,0.116856,98.16,0.00,56049,31116
2025-10-30T15:57:55+00:00,12550409,117300,117300,0.117300,96.99,0.00,56452,31473
2025-10-30T15:57:56+00:00,12666879,116470,116470,0.116470,97.58,0.00,55382,30760
2025-10-30T15:57:57+00:00,12784953,118074,118074,0.118074,98.18,0.00,56397,31227
2025-10-30T15:57:58+00:00,12901831,116878,116878,0.116878,98.15,0.00,55952,30729
2025-10-30T15:57:59+00:00,13019377,117546,117546,0.117546,98.17,0.00,50459,30326
2025-10-30T15:58:00+00:00,13136871,117494,117494,0.117494,97.56,0.00,55557,30642
2025-10-30T15:58:01+00:00,13255309,118438,118438,0.118438,99.38,0.00,55958,30762
2025-10-30T15:58:02+00:00,13372381,117072,117072,0.117072,98.16,0.00,55798,31060
2025-10-30T15:58:03+00:00,13489219,116838,116838,0.116838,96.99,0.00,55769,30838
2025-10-30T15:58:04+00:00,13605049,115830,115830,0.115830,97.55,0.00,55177,30483
2025-10-30T15:58:05+00:00,13720655,115606,115606,0.115606,99.38,0.00,54663,30730
2025-10-30T15:58:06+00:00,13837159,116504,116504,0.116504,97.58,0.00,56075,31440
2025-10-30T15:58:07+00:00,13953719,116560,116560,0.116560,97.56,0.00,55567,31407
2025-10-30T15:58:08+00:00,14071667,117948,117948,0.117948,98.77,0.00,55949,30772
2025-10-30T15:58:09+00:00,14076273,4606,4606,0.004606,98.51,0.00,2180,1361
2025-10-30T15:58:10+00:00,14076273,0,0,0.000000,99.02,0.00,177,213
2025-10-30T15:58:11+00:00,14076273,0,0,0.000000,99.02,0.00,151,204
2025-10-30T15:58:12+00:00,14076273,0,0,0.000000,99.02,0.00,166,234
2025-10-30T15:58:13+00:00,14076273,0,0,0.000000,99.01,0.00,164,247
2025-10-30T15:58:14+00:00,14076273,0,0,0.000000,99.02,0.00,161,230
