ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T17:05:37+00:00,93125146,114854,114854,0.114854,99.45,0.00,31188,28408
2025-10-30T17:05:38+00:00,93240878,115732,115732,0.115732,98.90,0.00,31755,28484
2025-10-30T17:05:39+00:00,93356744,115866,115866,0.115866,97.83,0.00,32767,28418
2025-10-30T17:05:40+00:00,93472688,115944,115944,0.115944,98.90,0.00,32610,28494
2025-10-30T17:05:41+00:00,93588494,115806,115806,0.115806,97.83,0.00,32604,28372
2025-10-30T17:05:42+00:00,93703862,115368,115368,0.115368,98.36,0.00,32749,28528
2025-10-30T17:05:43+00:00,93819564,115702,115702,0.115702,98.90,0.00,32585,28428
2025-10-30T17:05:44+00:00,93935456,115892,115892,0.115892,98.90,0.00,33577,28558
2025-10-30T17:05:45+00:00,94051366,115910,115910,0.115910,98.34,0.00,34595,28299
2025-10-30T17:05:46+00:00,94167064,115698,115698,0.115698,98.35,0.00,35020,28523
2025-10-30T17:05:47+00:00,94283300,116236,116236,0.116236,98.34,0.00,34750,28534
2025-10-30T17:05:48+00:00,94395116,111816,111816,0.111816,99.45,0.00,32640,27328
2025-10-30T17:05:49+00:00,94395116,0,0,0.000000,99.01,0.00,149,244
2025-10-30T17:05:50+00:00,94395116,0,0,0.000000,99.02,0.00,158,213
2025-10-30T17:05:51+00:00,94395116,0,0,0.000000,98.54,0.49,162,240
2025-10-30T17:05:53+00:00,94395116,0,0,0.000000,98.53,0.00,152,210
2025-10-30T17:05:54+00:00,94395116,0,0,0.000000,99.02,0.00,141,220
2025-10-30T17:05:55+00:00,94395116,0,0,0.000000,99.02,0.00,170,224
2025-10-30T17:05:56+00:00,94395116,0,0,0.000000,98.53,0.00,165,238
2025-10-30T17:05:57+00:00,94395116,0,0,0.000000,99.51,0.00,170,226
