ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T16:36:49+00:00,51794029,116728,116728,0.116728,96.97,0.00,56025,31237
2025-10-30T16:36:50+00:00,51910625,116596,116596,0.116596,97.58,0.00,56042,31197
2025-10-30T16:36:51+00:00,52028675,118050,118050,0.118050,96.99,0.00,56678,31141
2025-10-30T16:36:52+00:00,52146749,118074,118074,0.118074,96.41,0.00,56775,31322
2025-10-30T16:36:53+00:00,52264379,117630,117630,0.117630,97.58,0.00,55969,30925
2025-10-30T16:36:54+00:00,52381509,117130,117130,0.117130,97.56,0.00,55377,30524
2025-10-30T16:36:55+00:00,52499547,118038,118038,0.118038,96.99,0.00,56147,30897
2025-10-30T16:36:56+00:00,52616247,116700,116700,0.116700,98.16,0.00,55326,30602
2025-10-30T16:36:57+00:00,52733507,117260,117260,0.117260,97.56,0.00,56327,31318
2025-10-30T16:36:58+00:00,52849591,116084,116084,0.116084,98.77,0.00,55309,30757
2025-10-30T16:36:59+00:00,52965401,115810,115810,0.115810,96.97,0.00,55643,31131
2025-10-30T16:37:00+00:00,53081157,115756,115756,0.115756,98.77,0.00,54945,30956
2025-10-30T16:37:01+00:00,53197187,116030,116030,0.116030,98.76,0.00,55281,30724
2025-10-30T16:37:02+00:00,53314767,117580,117580,0.117580,97.01,0.00,56304,31122
2025-10-30T16:37:03+00:00,53432337,117570,117570,0.117570,98.77,0.00,55170,30673
2025-10-30T16:37:04+00:00,53550449,118112,118112,0.118112,97.01,0.00,55758,30953
2025-10-30T16:37:05+00:00,53666425,115976,115976,0.115976,98.77,0.00,54909,30512
2025-10-30T16:37:06+00:00,53782677,116252,116252,0.116252,98.17,0.00,55369,30731
2025-10-30T16:37:07+00:00,53899175,116498,116498,0.116498,98.16,0.00,55429,30565
2025-10-30T16:37:08+00:00,54014651,115476,115476,0.115476,98.77,0.00,55052,30964
2025-10-30T16:37:09+00:00,54131569,116918,116918,0.116918,97.01,0.00,55985,31403
2025-10-30T16:37:10+00:00,54247089,115520,115520,0.115520,98.16,0.00,54824,30750
2025-10-30T16:37:11+00:00,54364525,117436,117436,0.117436,98.16,0.00,55896,30955
2025-10-30T16:37:12+00:00,54480857,116332,116332,0.116332,98.77,0.00,55400,30975
2025-10-30T16:37:13+00:00,54597209,116352,116352,0.116352,98.16,0.00,55082,30828
2025-10-30T16:37:14+00:00,54713641,116432,116432,0.116432,98.16,0.00,55010,30398
2025-10-30T16:37:15+00:00,54829861,116220,116220,0.116220,98.16,0.00,55200,30550
2025-10-30T16:37:16+00:00,54947569,117708,117708,0.117708,98.77,0.00,55947,31176
2025-10-30T16:37:18+00:00,55065231,117662,117662,0.117662,97.56,0.00,55579,30726
2025-10-30T16:37:19+00:00,55181153,115922,115922,0.115922,98.16,0.00,54728,30302
2025-10-30T16:37:20+00:00,55298047,116894,116894,0.116894,97.56,0.00,55530,30478
2025-10-30T16:37:21+00:00,55415995,117948,117948,0.117948,98.77,0.00,55485,30481
2025-10-30T16:37:22+00:00,55533535,117540,117540,0.117540,97.56,0.00,55778,30380
2025-10-30T16:37:23+00:00,55651899,118364,118364,0.118364,97.59,0.00,55748,30851
2025-10-30T16:37:24+00:00,55769691,117792,117792,0.117792,97.56,0.00,56327,30869
2025-10-30T16:37:25+00:00,55885913,116222,116222,0.116222,98.16,0.00,55415,30721
2025-10-30T16:37:26+00:00,55998591,112678,112678,0.112678,97.62,0.00,53240,29499
2025-10-30T16:37:27+00:00,55998591,0,0,0.000000,99.01,0.00,149,206
2025-10-30T16:37:28+00:00,55998591,0,0,0.000000,99.51,0.00,158,197
2025-10-30T16:37:29+00:00,55998591,0,0,0.000000,98.53,0.00,164,234
2025-10-30T16:37:30+00:00,55998591,0,0,0.000000,99.51,0.00,160,236
2025-10-30T16:37:31+00:00,55998591,0,0,0.000000,98.53,0.00,157,192
2025-10-30T16:37:32+00:00,55998591,0,0,0.000000,99.51,0.00,154,239
2025-10-30T16:37:33+00:00,55998591,0,0,0.000000,98.53,0.00,170,222
2025-10-30T16:37:34+00:00,55998591,0,0,0.000000,99.02,0.00,156,206
2025-10-30T16:37:35+00:00,55998591,0,0,0.000000,99.02,0.00,143,231
2025-10-30T16:37:36+00:00,55998591,0,0,0.000000,99.01,0.00,165,227
2025-10-30T16:37:37+00:00,55998591,0,0,0.000000,99.02,0.00,186,231
2025-10-30T16:37:38+00:00,55998591,0,0,0.000000,99.01,0.00,160,232
2025-10-30T16:37:39+00:00,55998591,0,0,0.000000,99.01,0.00,209,248
2025-10-30T16:37:40+00:00,55998591,0,0,0.000000,99.02,0.00,159,222
