ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T16:44:42+00:00,73264505,0,0,0.000000,99.50,0.00,140,129
2025-10-30T16:44:43+00:00,73264505,0,0,0.000000,99.02,0.00,148,217
2025-10-30T16:44:44+00:00,73264505,0,0,0.000000,99.01,0.00,158,225
2025-10-30T16:44:45+00:00,73264505,0,0,0.000000,99.01,0.00,129,183
2025-10-30T16:44:46+00:00,73264505,0,0,0.000000,99.51,0.00,145,231
2025-10-30T16:44:47+00:00,73264505,0,0,0.000000,99.01,0.00,168,192
2025-10-30T16:44:48+00:00,73264505,0,0,0.000000,99.50,0.00,129,185
2025-10-30T16:44:49+00:00,73264505,0,0,0.000000,99.01,0.00,135,200
2025-10-30T16:44:50+00:00,73307074,42569,42569,0.042569,98.36,0.00,20595,10727
2025-10-30T16:44:51+00:00,73422388,115314,115314,0.115314,98.68,0.00,53730,28708
2025-10-30T16:44:52+00:00,73538314,115926,115926,0.115926,98.67,0.00,53856,28733
2025-10-30T16:44:53+00:00,73656130,117816,117816,0.117816,97.39,0.00,55124,29350
2025-10-30T16:44:54+00:00,73772262,116132,116132,0.116132,98.01,0.00,54258,28840
2025-10-30T16:44:55+00:00,73890238,117976,117976,0.117976,97.40,0.00,55470,29632
2025-10-30T16:44:56+00:00,74009726,119488,119488,0.119488,96.18,0.00,55151,29530
2025-10-30T16:44:57+00:00,74128132,118406,118406,0.118406,98.66,0.00,55099,29186
2025-10-30T16:44:58+00:00,74244934,116802,116802,0.116802,98.01,0.00,54208,28992
2025-10-30T16:45:00+00:00,74361924,116990,116990,0.116990,98.01,0.00,54790,29167
2025-10-30T16:45:01+00:00,74479274,117350,117350,0.117350,98.68,0.00,54336,28940
2025-10-30T16:45:02+00:00,74596540,117266,117266,0.117266,97.35,0.00,54916,29273
2025-10-30T16:45:03+00:00,74714698,118158,118158,0.118158,96.77,0.00,55715,29737
2025-10-30T16:45:04+00:00,74834986,120288,120288,0.120288,96.20,0.00,56970,30242
2025-10-30T16:45:05+00:00,74955500,120514,120514,0.120514,96.15,0.00,59008,30599
2025-10-30T16:45:06+00:00,75075084,119584,119584,0.119584,96.75,0.00,56734,29718
2025-10-30T16:45:07+00:00,75192560,117476,117476,0.117476,98.66,0.00,53642,28510
2025-10-30T16:45:08+00:00,75309624,117064,117064,0.117064,98.67,0.00,54378,29006
2025-10-30T16:45:09+00:00,75426894,117270,117270,0.117270,97.35,0.00,54196,28936
2025-10-30T16:45:10+00:00,75545284,118390,118390,0.118390,97.40,0.00,54819,29309
2025-10-30T16:45:11+00:00,75664820,119536,119536,0.119536,96.75,0.00,55400,29426
2025-10-30T16:45:12+00:00,75782372,117552,117552,0.117552,96.73,0.00,55150,29416
2025-10-30T16:45:13+00:00,75902052,119680,119680,0.119680,96.77,0.00,55873,29686
2025-10-30T16:45:14+00:00,76020234,118182,118182,0.118182,98.01,0.00,55645,29457
2025-10-30T16:45:15+00:00,76137098,116864,116864,0.116864,98.03,0.00,54454,29175
2025-10-30T16:45:16+00:00,76254280,117182,117182,0.117182,98.66,0.00,55078,28947
2025-10-30T16:45:17+00:00,76372100,117820,117820,0.117820,97.39,0.00,54541,29135
2025-10-30T16:45:18+00:00,76490112,118012,118012,0.118012,98.03,0.00,54833,29347
2025-10-30T16:45:19+00:00,76608432,118320,118320,0.118320,97.37,0.00,54906,29106
2025-10-30T16:45:20+00:00,76725954,117522,117522,0.117522,97.40,0.00,54835,29437
2025-10-30T16:45:21+00:00,76843808,117854,117854,0.117854,98.66,0.00,54483,29030
2025-10-30T16:45:22+00:00,76960664,116856,116856,0.116856,97.37,0.00,54156,29079
2025-10-30T16:45:23+00:00,77077814,117150,117150,0.117150,96.73,0.00,55160,29469
2025-10-30T16:45:24+00:00,77195566,117752,117752,0.117752,97.39,0.00,54377,29168
2025-10-30T16:45:25+00:00,77314020,118454,118454,0.118454,97.42,0.00,55185,29717
2025-10-30T16:45:26+00:00,77433186,119166,119166,0.119166,96.79,0.00,55339,29589
2025-10-30T16:45:27+00:00,77552836,119650,119650,0.119650,96.15,0.00,55647,29941
2025-10-30T16:45:28+00:00,77669608,116772,116772,0.116772,98.01,0.00,54094,28828
2025-10-30T16:45:29+00:00,77787048,117440,117440,0.117440,97.37,0.00,54599,29191
2025-10-30T16:45:30+00:00,77905102,118054,118054,0.118054,97.39,0.00,55333,29340
2025-10-30T16:45:31+00:00,78023636,118534,118534,0.118534,98.03,0.00,55658,29798
2025-10-30T16:45:32+00:00,78142090,118454,118454,0.118454,96.77,0.00,54536,29388
2025-10-30T16:45:33+00:00,78259590,117500,117500,0.117500,98.01,0.00,54767,29132
2025-10-30T16:45:34+00:00,78377406,117816,117816,0.117816,98.03,0.00,54933,29316
2025-10-30T16:45:35+00:00,78494574,117168,117168,0.117168,98.01,0.00,53984,29152
2025-10-30T16:45:36+00:00,78612780,118206,118206,0.118206,96.79,0.00,54759,29598
2025-10-30T16:45:37+00:00,78732954,120174,120174,0.120174,96.79,0.00,55924,29842
