ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T16:38:01+00:00,55998591,0,0,0.000000,99.50,0.00,108,123
2025-10-30T16:38:02+00:00,55998591,0,0,0.000000,99.02,0.00,151,226
2025-10-30T16:38:03+00:00,55998591,0,0,0.000000,98.53,0.00,165,199
2025-10-30T16:38:04+00:00,55998591,0,0,0.000000,99.51,0.00,118,224
2025-10-30T16:38:05+00:00,56104204,105613,105613,0.105613,98.78,0.00,48703,35938
2025-10-30T16:38:06+00:00,56217748,113544,113544,0.113544,97.56,0.00,54164,35204
2025-10-30T16:38:07+00:00,56334896,117148,117148,0.117148,97.59,0.00,55826,32614
2025-10-30T16:38:08+00:00,56452030,117134,117134,0.117134,97.59,0.00,55868,32675
2025-10-30T16:38:09+00:00,56568432,116402,116402,0.116402,96.41,0.00,55728,32187
2025-10-30T16:38:10+00:00,56685876,117444,117444,0.117444,97.58,0.00,55633,30924
2025-10-30T16:38:11+00:00,56801678,115802,115802,0.115802,98.77,0.00,55085,30486
2025-10-30T16:38:12+00:00,56917488,115810,115810,0.115810,98.77,0.00,55107,30276
2025-10-30T16:38:13+00:00,57033488,116000,116000,0.116000,96.97,0.00,54713,30543
2025-10-30T16:38:14+00:00,57149980,116492,116492,0.116492,97.01,0.00,56532,32307
2025-10-30T16:38:15+00:00,57255056,105076,105076,0.105076,98.22,0.00,50742,35752
2025-10-30T16:38:16+00:00,57341172,86116,86116,0.086116,97.73,0.00,42585,41040
2025-10-30T16:38:17+00:00,57427056,85884,85884,0.085884,98.29,0.00,42433,40890
2025-10-30T16:38:18+00:00,57513168,86112,86112,0.086112,98.29,0.00,42397,40711
2025-10-30T16:38:19+00:00,57598708,85540,85540,0.085540,97.74,0.00,42291,40858
2025-10-30T16:38:20+00:00,57684382,85674,85674,0.085674,98.84,0.00,42050,40441
2025-10-30T16:38:21+00:00,57769776,85394,85394,0.085394,98.85,0.00,42255,40700
2025-10-30T16:38:22+00:00,57855190,85414,85414,0.085414,98.28,0.00,42211,40478
2025-10-30T16:38:23+00:00,57941122,85932,85932,0.085932,98.29,0.00,42555,41086
2025-10-30T16:38:24+00:00,58026494,85372,85372,0.085372,98.29,0.00,42212,40941
2025-10-30T16:38:25+00:00,58112162,85668,85668,0.085668,97.73,0.00,42588,41217
2025-10-30T16:38:26+00:00,58198114,85952,85952,0.085952,98.30,0.00,42526,40915
2025-10-30T16:38:27+00:00,58284426,86312,86312,0.086312,97.73,0.00,42470,40947
2025-10-30T16:38:28+00:00,58370662,86236,86236,0.086236,98.29,0.00,42380,40826
2025-10-30T16:38:29+00:00,58457054,86392,86392,0.086392,97.73,0.00,42642,40921
2025-10-30T16:38:30+00:00,58543426,86372,86372,0.086372,98.29,0.00,42475,40963
2025-10-30T16:38:31+00:00,58627760,84334,84334,0.084334,98.84,0.00,41465,39263
2025-10-30T16:38:32+00:00,58712456,84696,84696,0.084696,98.84,0.00,41680,39772
2025-10-30T16:38:34+00:00,58797880,85424,85424,0.085424,98.28,0.00,42002,39985
2025-10-30T16:38:35+00:00,58883024,85144,85144,0.085144,98.85,0.00,42172,40483
2025-10-30T16:38:36+00:00,58968108,85084,85084,0.085084,98.28,0.00,42093,40248
2025-10-30T16:38:37+00:00,59053770,85662,85662,0.085662,97.71,0.00,42486,40756
2025-10-30T16:38:38+00:00,59138534,84764,84764,0.084764,98.28,0.00,42048,40058
2025-10-30T16:38:39+00:00,59223804,85270,85270,0.085270,98.28,0.00,42338,40733
2025-10-30T16:38:40+00:00,59308698,84894,84894,0.084894,98.27,0.00,42122,40060
2025-10-30T16:38:41+00:00,59394120,85422,85422,0.085422,97.16,0.00,42257,40078
2025-10-30T16:38:42+00:00,59478908,84788,84788,0.084788,98.84,0.00,42039,40337
2025-10-30T16:38:43+00:00,59563422,84514,84514,0.084514,98.28,0.00,42142,40294
2025-10-30T16:38:44+00:00,59648032,84610,84610,0.084610,99.42,0.00,41740,39936
2025-10-30T16:38:45+00:00,59732618,84586,84586,0.084586,98.29,0.00,41859,40430
2025-10-30T16:38:46+00:00,59817246,84628,84628,0.084628,99.42,0.00,41749,39973
2025-10-30T16:38:47+00:00,59902046,84800,84800,0.084800,97.73,0.00,41867,40488
2025-10-30T16:38:48+00:00,59987390,85344,85344,0.085344,98.84,0.00,42159,40426
2025-10-30T16:38:49+00:00,60073112,85722,85722,0.085722,98.84,0.00,42046,40046
2025-10-30T16:38:50+00:00,60159008,85896,85896,0.085896,97.73,0.00,42532,40841
2025-10-30T16:38:51+00:00,60244532,85524,85524,0.085524,98.84,0.00,42218,40292
2025-10-30T16:38:52+00:00,60329584,85052,85052,0.085052,98.84,0.00,41711,40138
2025-10-30T16:38:53+00:00,60414936,85352,85352,0.085352,97.73,0.00,42204,40738
