ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T16:18:26+00:00,32187714,116062,116062,0.116062,96.95,0.00,55606,30210
2025-10-30T16:18:27+00:00,32303616,115902,115902,0.115902,98.75,0.00,54702,29745
2025-10-30T16:18:28+00:00,32418360,114744,114744,0.114744,97.53,0.00,54927,29774
2025-10-30T16:18:29+00:00,32533988,115628,115628,0.115628,98.15,0.00,55283,30169
2025-10-30T16:18:30+00:00,32648772,114784,114784,0.114784,98.14,0.00,54908,29871
2025-10-30T16:18:31+00:00,32764618,115846,115846,0.115846,98.16,0.00,55248,30079
2025-10-30T16:18:32+00:00,32880754,116136,116136,0.116136,98.75,0.00,54417,29655
2025-10-30T16:18:33+00:00,32996884,116130,116130,0.116130,98.15,0.00,54624,29781
2025-10-30T16:18:34+00:00,33112812,115928,115928,0.115928,98.14,0.00,52416,29336
2025-10-30T16:18:35+00:00,33229460,116648,116648,0.116648,98.76,0.00,55056,29964
2025-10-30T16:18:37+00:00,33345468,116008,116008,0.116008,98.15,0.00,54961,29903
2025-10-30T16:18:38+00:00,33462110,116642,116642,0.116642,97.55,0.00,55752,30237
2025-10-30T16:18:39+00:00,33579778,117668,117668,0.117668,96.36,0.00,56091,30276
2025-10-30T16:18:40+00:00,33695722,115944,115944,0.115944,98.12,0.00,55167,29802
2025-10-30T16:18:41+00:00,33811636,115914,115914,0.115914,96.95,0.00,53985,29847
2025-10-30T16:18:42+00:00,33929624,117988,117988,0.117988,98.16,0.00,56303,30544
2025-10-30T16:18:43+00:00,34047142,117518,117518,0.117518,96.39,0.00,56094,30323
2025-10-30T16:18:44+00:00,34163652,116510,116510,0.116510,98.76,0.00,55376,30036
2025-10-30T16:18:45+00:00,34280080,116428,116428,0.116428,98.14,0.00,54633,29844
2025-10-30T16:18:46+00:00,34362220,82140,82140,0.082140,99.42,0.00,39146,21150
2025-10-30T16:18:47+00:00,34362220,0,0,0.000000,98.53,0.00,148,220
2025-10-30T16:18:48+00:00,34362220,0,0,0.000000,99.02,0.00,150,248
2025-10-30T16:18:49+00:00,34362220,0,0,0.000000,99.02,0.00,176,225
2025-10-30T16:18:50+00:00,34362220,0,0,0.000000,99.01,0.00,154,177
2025-10-30T16:18:51+00:00,34362220,0,0,0.000000,99.01,0.00,181,216
2025-10-30T16:18:52+00:00,34362220,0,0,0.000000,99.51,0.00,176,249
2025-10-30T16:18:53+00:00,34362220,0,0,0.000000,99.01,0.00,156,196
