ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T16:20:53+00:00,34362220,0,0,0.000000,99.01,0.00,130,125
2025-10-30T16:20:54+00:00,34362220,0,0,0.000000,99.02,0.00,185,231
2025-10-30T16:20:56+00:00,34362220,0,0,0.000000,99.50,0.00,143,235
2025-10-30T16:20:57+00:00,34362220,0,0,0.000000,98.54,0.00,150,245
2025-10-30T16:20:58+00:00,34362220,0,0,0.000000,99.02,0.00,158,223
2025-10-30T16:20:59+00:00,34362220,0,0,0.000000,98.54,0.00,151,263
2025-10-30T16:21:00+00:00,34362220,0,0,0.000000,99.50,0.00,177,219
2025-10-30T16:21:01+00:00,34362220,0,0,0.000000,99.02,0.00,163,232
2025-10-30T16:21:02+00:00,34362220,0,0,0.000000,98.53,0.00,151,178
2025-10-30T16:21:03+00:00,34362220,0,0,0.000000,99.01,0.00,169,247
2025-10-30T16:21:04+00:00,34437254,75034,75034,0.075034,98.80,0.00,32370,17120
2025-10-30T16:21:05+00:00,34551692,114438,114438,0.114438,96.69,0.00,54073,28390
2025-10-30T16:21:06+00:00,34667108,115416,115416,0.115416,97.35,0.00,53086,27773
2025-10-30T16:21:07+00:00,34782610,115502,115502,0.115502,96.75,0.00,52774,28097
2025-10-30T16:21:08+00:00,34900758,118148,118148,0.118148,96.15,0.00,54535,28779
2025-10-30T16:21:09+00:00,35020266,119508,119508,0.119508,97.37,0.00,55668,29598
2025-10-30T16:21:10+00:00,35137400,117134,117134,0.117134,97.99,0.00,54680,28922
2025-10-30T16:21:11+00:00,35253750,116350,116350,0.116350,98.65,0.00,55127,29036
2025-10-30T16:21:12+00:00,35370576,116826,116826,0.116826,97.35,0.00,54398,29006
2025-10-30T16:21:13+00:00,35488188,117612,117612,0.117612,96.73,0.00,55104,29264
2025-10-30T16:21:14+00:00,35606382,118194,118194,0.118194,97.35,0.00,54660,29009
2025-10-30T16:21:15+00:00,35724814,118432,118432,0.118432,98.66,0.00,55326,29110
2025-10-30T16:21:16+00:00,35842698,117884,117884,0.117884,96.73,0.00,54537,28968
2025-10-30T16:21:17+00:00,35962002,119304,119304,0.119304,97.37,0.00,54815,29075
2025-10-30T16:21:18+00:00,36076604,114602,114602,0.114602,98.00,0.00,49989,25960
2025-10-30T16:21:19+00:00,36193638,117034,117034,0.117034,96.73,0.00,54118,28774
2025-10-30T16:21:20+00:00,36310228,116590,116590,0.116590,97.37,0.00,52830,27416
2025-10-30T16:21:21+00:00,36425478,115250,115250,0.115250,97.99,0.00,53215,28087
2025-10-30T16:21:22+00:00,36542112,116634,116634,0.116634,98.65,0.00,54173,28822
2025-10-30T16:21:23+00:00,36659362,117250,117250,0.117250,96.73,0.00,55353,29177
2025-10-30T16:21:24+00:00,36776652,117290,117290,0.117290,97.37,0.00,55257,29234
2025-10-30T16:21:25+00:00,36894132,117480,117480,0.117480,96.73,0.00,53420,27703
2025-10-30T16:21:26+00:00,37009820,115688,115688,0.115688,97.99,0.00,52785,27826
2025-10-30T16:21:27+00:00,37129080,119260,119260,0.119260,96.75,0.00,55818,29478
2025-10-30T16:21:28+00:00,37249008,119928,119928,0.119928,97.39,0.00,55565,29316
2025-10-30T16:21:29+00:00,37368248,119240,119240,0.119240,96.15,0.00,55161,29103
2025-10-30T16:21:30+00:00,37488558,120310,120310,0.120310,96.13,0.00,56085,29533
2025-10-30T16:21:31+00:00,37606470,117912,117912,0.117912,98.00,0.00,55365,28911
2025-10-30T16:21:32+00:00,37724548,118078,118078,0.118078,96.77,0.00,52648,28735
2025-10-30T16:21:33+00:00,37840358,115810,115810,0.115810,98.00,0.00,54060,28651
2025-10-30T16:21:35+00:00,37958538,118180,118180,0.118180,98.00,0.00,55267,29267
2025-10-30T16:21:36+00:00,38070322,111784,111784,0.111784,97.33,0.00,49976,26515
2025-10-30T16:21:37+00:00,38189140,118818,118818,0.118818,97.39,0.00,53536,29145
2025-10-30T16:21:38+00:00,38306694,117554,117554,0.117554,97.33,0.00,55720,29104
2025-10-30T16:21:39+00:00,38424172,117478,117478,0.117478,96.71,0.00,54634,28875
2025-10-30T16:21:40+00:00,38544260,120088,120088,0.120088,96.73,0.00,56158,29414
2025-10-30T16:21:41+00:00,38661102,116842,116842,0.116842,97.33,0.00,54408,28827
2025-10-30T16:21:42+00:00,38778388,117286,117286,0.117286,97.35,0.00,54578,28936
2025-10-30T16:21:43+00:00,38892176,113788,113788,0.113788,96.75,0.00,52020,27509
2025-10-30T16:21:44+00:00,39011962,119786,119786,0.119786,95.51,0.00,56431,29768
2025-10-30T16:21:45+00:00,39132546,120584,120584,0.120584,96.13,0.00,56700,29908
2025-10-30T16:21:46+00:00,39251122,118576,118576,0.118576,96.13,0.00,55086,29000
2025-10-30T16:21:47+00:00,39368030,116908,116908,0.116908,97.35,0.00,55252,28631
2025-10-30T16:21:48+00:00,39484554,116524,116524,0.116524,97.37,0.00,54054,28981
2025-10-30T16:21:49+00:00,39602554,118000,118000,0.118000,96.75,0.00,55205,29080
2025-10-30T16:21:50+00:00,39719480,116926,116926,0.116926,98.01,0.00,54889,28901
2025-10-30T16:21:51+00:00,39835246,115766,115766,0.115766,97.99,0.00,54486,28758
2025-10-30T16:21:52+00:00,39951430,116184,116184,0.116184,98.00,0.00,54318,28791
2025-10-30T16:21:53+00:00,40065474,114044,114044,0.114044,97.35,0.00,52110,27596
