ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T16:23:51+00:00,41198132,0,0,0.000000,99.50,0.00,114,134
2025-10-30T16:23:52+00:00,41198132,0,0,0.000000,99.01,0.00,140,205
2025-10-30T16:23:53+00:00,41198132,0,0,0.000000,98.54,0.00,150,238
2025-10-30T16:23:54+00:00,41198132,0,0,0.000000,99.50,0.00,130,183
2025-10-30T16:23:55+00:00,41198132,0,0,0.000000,98.54,0.00,159,223
2025-10-30T16:23:56+00:00,41245067,46935,46935,0.046935,99.44,0.00,21449,11581
2025-10-30T16:23:57+00:00,41357603,112536,112536,0.112536,97.37,0.00,51898,27676
2025-10-30T16:23:58+00:00,41470941,113338,113338,0.113338,96.77,0.00,50424,26921
2025-10-30T16:23:59+00:00,41587367,116426,116426,0.116426,95.54,0.00,53834,28378
2025-10-30T16:24:00+00:00,41700093,112726,112726,0.112726,96.10,0.00,50146,26163
2025-10-30T16:24:01+00:00,41813345,113252,113252,0.113252,95.51,0.00,50285,26305
2025-10-30T16:24:02+00:00,41928395,115050,115050,0.115050,97.37,0.00,50801,26544
2025-10-30T16:24:03+00:00,42040699,112304,112304,0.112304,98.65,0.00,51220,26781
2025-10-30T16:24:04+00:00,42152409,111710,111710,0.111710,96.73,0.00,51261,26636
2025-10-30T16:24:05+00:00,42267459,115050,115050,0.115050,97.35,0.00,53085,28175
2025-10-30T16:24:06+00:00,42383453,115994,115994,0.115994,98.01,0.00,53783,28385
2025-10-30T16:24:07+00:00,42498241,114788,114788,0.114788,97.37,0.00,52619,28243
2025-10-30T16:24:08+00:00,42615043,116802,116802,0.116802,97.37,0.00,53542,28338
2025-10-30T16:24:09+00:00,42730211,115168,115168,0.115168,97.37,0.00,52610,27995
2025-10-30T16:24:10+00:00,42846999,116788,116788,0.116788,96.13,0.00,54118,28758
2025-10-30T16:24:11+00:00,42965261,118262,118262,0.118262,96.75,0.00,54297,28912
2025-10-30T16:24:12+00:00,43082461,117200,117200,0.117200,96.77,0.00,53656,28697
2025-10-30T16:24:13+00:00,43199997,117536,117536,0.117536,96.15,0.00,54208,29018
2025-10-30T16:24:15+00:00,43318005,118008,118008,0.118008,96.15,0.00,55215,29186
2025-10-30T16:24:16+00:00,43435269,117264,117264,0.117264,95.51,0.00,54882,28806
2025-10-30T16:24:17+00:00,43553011,117742,117742,0.117742,95.51,0.00,54612,29058
2025-10-30T16:24:18+00:00,43667461,114450,114450,0.114450,98.66,0.00,52406,28002
2025-10-30T16:24:19+00:00,43782273,114812,114812,0.114812,96.75,0.00,53145,28439
2025-10-30T16:24:20+00:00,43897721,115448,115448,0.115448,97.37,0.00,53326,28322
