ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T16:33:11+00:00,48887253,192,192,0.000192,49.25,0.00,123229,291
2025-10-30T16:33:12+00:00,48887509,256,256,0.000256,49.75,0.00,122208,284
2025-10-30T16:33:13+00:00,48887701,192,192,0.000192,49.25,0.00,117772,282
2025-10-30T16:33:14+00:00,48887957,256,256,0.000256,49.25,0.00,121136,292
2025-10-30T16:33:15+00:00,48888341,384,384,0.000384,49.01,0.00,120457,445
2025-10-30T16:33:16+00:00,48888597,256,256,0.000256,49.50,0.00,121424,298
2025-10-30T16:33:17+00:00,48888789,192,192,0.000192,49.50,0.00,126556,290
2025-10-30T16:33:18+00:00,48889045,256,256,0.000256,48.77,0.00,119523,296
2025-10-30T16:33:19+00:00,48889237,192,192,0.000192,49.25,0.00,124398,286
2025-10-30T16:33:20+00:00,48889493,256,256,0.000256,49.50,0.00,122181,307
2025-10-30T16:33:21+00:00,48889941,448,448,0.000448,49.01,0.00,123507,303
2025-10-30T16:33:22+00:00,48890069,128,128,0.000128,49.50,0.00,117906,285
2025-10-30T16:33:23+00:00,48890261,192,192,0.000192,49.25,0.00,119174,289
2025-10-30T16:33:24+00:00,48890581,320,320,0.000320,49.50,0.00,121065,302
2025-10-30T16:33:25+00:00,48890837,256,256,0.000256,49.01,0.00,121408,299
2025-10-30T16:33:26+00:00,48891093,256,256,0.000256,49.50,0.00,120175,298
2025-10-30T16:33:27+00:00,48891477,384,384,0.000384,49.26,0.00,117646,293
2025-10-30T16:33:28+00:00,48891733,256,256,0.000256,49.25,0.00,119793,299
2025-10-30T16:33:29+00:00,48892373,640,640,0.000640,49.25,0.00,121344,301
2025-10-30T16:33:30+00:00,48892437,64,64,0.000064,49.75,0.00,126594,280
2025-10-30T16:33:31+00:00,48892629,192,192,0.000192,49.25,0.00,122338,290
2025-10-30T16:33:32+00:00,48892693,64,64,0.000064,49.01,0.00,119387,284
2025-10-30T16:33:33+00:00,48892885,192,192,0.000192,49.50,0.00,129227,293
2025-10-30T16:33:34+00:00,48893077,192,192,0.000192,49.01,0.00,121365,290
2025-10-30T16:33:35+00:00,48893333,256,256,0.000256,49.25,0.00,119076,294
2025-10-30T16:33:36+00:00,48893717,384,384,0.000384,49.50,0.00,130533,423
2025-10-30T16:33:37+00:00,48894229,512,512,0.000512,48.77,0.00,121425,301
2025-10-30T16:33:38+00:00,48894485,256,256,0.000256,49.25,0.00,118432,289
2025-10-30T16:33:39+00:00,48976744,82259,82259,0.082259,62.35,0.00,52168,696
2025-10-30T16:33:40+00:00,49093508,116764,116764,0.116764,66.23,0.00,30437,842
2025-10-30T16:33:41+00:00,49128810,35302,35302,0.035302,54.05,0.00,94969,340
2025-10-30T16:33:42+00:00,49129130,320,320,0.000320,49.25,0.00,119508,296
2025-10-30T16:33:43+00:00,49129386,256,256,0.000256,49.02,0.00,116009,285
2025-10-30T16:33:44+00:00,49129834,448,448,0.000448,49.25,0.00,116812,305
2025-10-30T16:33:45+00:00,49130296,462,462,0.000462,72.41,0.00,60044,213
2025-10-30T16:33:46+00:00,49130296,0,0,0.000000,99.02,0.00,169,218
2025-10-30T16:33:47+00:00,49130296,0,0,0.000000,99.01,0.00,178,248
2025-10-30T16:33:48+00:00,49130296,0,0,0.000000,99.02,0.00,145,204
2025-10-30T16:33:49+00:00,49130296,0,0,0.000000,99.01,0.00,140,210
2025-10-30T16:33:50+00:00,49130296,0,0,0.000000,99.02,0.00,148,224
2025-10-30T16:33:51+00:00,49130296,0,0,0.000000,99.01,0.00,148,221
2025-10-30T16:33:52+00:00,49130296,0,0,0.000000,99.02,0.00,170,217
2025-10-30T16:33:53+00:00,49130296,0,0,0.000000,99.01,0.00,173,227
