ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T16:41:58+00:00,66459883,0,0,0.000000,99.50,0.00,119,131
2025-10-30T16:41:59+00:00,66459883,0,0,0.000000,99.01,0.00,160,233
2025-10-30T16:42:00+00:00,66459883,0,0,0.000000,98.54,0.00,148,209
2025-10-30T16:42:01+00:00,66459883,0,0,0.000000,99.51,0.00,150,242
2025-10-30T16:42:02+00:00,66459883,0,0,0.000000,99.01,0.00,154,221
2025-10-30T16:42:03+00:00,66459883,0,0,0.000000,98.54,0.00,164,206
2025-10-30T16:42:04+00:00,66459883,0,0,0.000000,99.50,0.00,167,232
2025-10-30T16:42:05+00:00,66459883,0,0,0.000000,98.54,0.00,143,217
2025-10-30T16:42:06+00:00,66459883,0,0,0.000000,99.50,0.00,144,245
2025-10-30T16:42:07+00:00,66489262,29379,29379,0.029379,98.45,0.00,14041,10039
2025-10-30T16:42:08+00:00,66600904,111642,111642,0.111642,97.60,0.00,53233,40881
2025-10-30T16:42:09+00:00,66716044,115140,115140,0.115140,98.18,0.00,54948,34184
2025-10-30T16:42:10+00:00,66830754,114710,114710,0.114710,97.58,0.00,55090,33204
2025-10-30T16:42:11+00:00,66943980,113226,113226,0.113226,97.56,0.00,54498,36325
2025-10-30T16:42:12+00:00,67058270,114290,114290,0.114290,97.58,0.00,55210,37070
2025-10-30T16:42:13+00:00,67172474,114204,114204,0.114204,98.76,0.00,54742,32631
2025-10-30T16:42:14+00:00,67288532,116058,116058,0.116058,96.97,0.00,56291,32035
2025-10-30T16:42:15+00:00,67404372,115840,115840,0.115840,98.17,0.00,54856,31803
2025-10-30T16:42:16+00:00,67519142,114770,114770,0.114770,97.55,0.00,55128,32297
2025-10-30T16:42:17+00:00,67636072,116930,116930,0.116930,97.59,0.00,56030,32131
2025-10-30T16:42:18+00:00,67753640,117568,117568,0.117568,97.01,0.00,56145,31050
2025-10-30T16:42:19+00:00,67869962,116322,116322,0.116322,98.17,0.00,55360,30971
2025-10-30T16:42:20+00:00,67987234,117272,117272,0.117272,97.01,0.00,55781,31399
2025-10-30T16:42:22+00:00,68104670,117436,117436,0.117436,96.99,0.00,56022,31358
2025-10-30T16:42:23+00:00,68220092,115422,115422,0.115422,98.76,0.00,54752,30688
2025-10-30T16:42:24+00:00,68335612,115520,115520,0.115520,98.16,0.00,54854,30598
2025-10-30T16:42:25+00:00,68451200,115588,115588,0.115588,98.15,0.00,55123,31667
2025-10-30T16:42:26+00:00,68566370,115170,115170,0.115170,98.77,0.00,54605,31763
2025-10-30T16:42:27+00:00,68681888,115518,115518,0.115518,98.15,0.00,55091,31561
2025-10-30T16:42:28+00:00,68798204,116316,116316,0.116316,97.56,0.00,55397,32017
2025-10-30T16:42:29+00:00,68914954,116750,116750,0.116750,97.59,0.00,55977,33387
2025-10-30T16:42:30+00:00,69031390,116436,116436,0.116436,97.56,0.00,55543,32000
2025-10-30T16:42:31+00:00,69147408,116018,116018,0.116018,98.77,0.00,55070,30949
2025-10-30T16:42:32+00:00,69264338,116930,116930,0.116930,98.17,0.00,55256,30650
2025-10-30T16:42:33+00:00,69380206,115868,115868,0.115868,98.16,0.00,55212,30647
2025-10-30T16:42:34+00:00,69496186,115980,115980,0.115980,97.56,0.00,55278,30792
2025-10-30T16:42:35+00:00,69612756,116570,116570,0.116570,96.41,0.00,56112,31377
2025-10-30T16:42:36+00:00,69729822,117066,117066,0.117066,97.59,0.00,55783,31242
2025-10-30T16:42:37+00:00,69847024,117202,117202,0.117202,97.01,0.00,56290,31909
2025-10-30T16:42:38+00:00,69964664,117640,117640,0.117640,97.56,0.00,55923,32006
2025-10-30T16:42:39+00:00,70079790,115126,115126,0.115126,97.56,0.00,54798,31511
2025-10-30T16:42:40+00:00,70196662,116872,116872,0.116872,97.58,0.00,55635,31804
2025-10-30T16:42:41+00:00,70311824,115162,115162,0.115162,98.15,0.00,55218,32029
2025-10-30T16:42:42+00:00,70428106,116282,116282,0.116282,98.16,0.00,55523,32302
2025-10-30T16:42:43+00:00,70544502,116396,116396,0.116396,98.17,0.00,55928,32266
2025-10-30T16:42:44+00:00,70659920,115418,115418,0.115418,98.77,0.00,54792,30863
2025-10-30T16:42:45+00:00,70775054,115134,115134,0.115134,98.77,0.00,53753,30419
2025-10-30T16:42:46+00:00,70891084,116030,116030,0.116030,98.77,0.00,55279,30829
2025-10-30T16:42:47+00:00,71006780,115696,115696,0.115696,97.56,0.00,54951,30510
2025-10-30T16:42:48+00:00,71122432,115652,115652,0.115652,98.76,0.00,54789,30553
2025-10-30T16:42:49+00:00,71238326,115894,115894,0.115894,98.16,0.00,54968,30412
2025-10-30T16:42:50+00:00,71354834,116508,116508,0.116508,98.77,0.00,55156,30712
2025-10-30T16:42:51+00:00,71470298,115464,115464,0.115464,98.16,0.00,55194,31515
2025-10-30T16:42:52+00:00,71586132,115834,115834,0.115834,95.83,0.00,55707,32602
2025-10-30T16:42:53+00:00,71701884,115752,115752,0.115752,98.16,0.00,55654,32826
2025-10-30T16:42:54+00:00,71816958,115074,115074,0.115074,98.15,0.00,55134,32765
2025-10-30T16:42:55+00:00,71932100,115142,115142,0.115142,96.95,0.00,55242,33304
2025-10-30T16:42:56+00:00,72046530,114430,114430,0.114430,96.95,0.00,55458,35266
2025-10-30T16:42:57+00:00,72161787,115257,115257,0.115257,96.43,0.00,55619,33760
2025-10-30T16:42:58+00:00,72277802,116015,116015,0.116015,96.95,0.00,55239,31361
2025-10-30T16:42:59+00:00,72392159,114357,114357,0.114357,96.97,0.00,54523,31192
2025-10-30T16:43:00+00:00,72505135,112976,112976,0.112976,98.16,0.00,53086,30149
2025-10-30T16:43:01+00:00,72621281,116146,116146,0.116146,96.95,0.00,55321,30877
2025-10-30T16:43:02+00:00,72737607,116326,116326,0.116326,97.58,0.00,55295,30853
2025-10-30T16:43:03+00:00,72853743,116136,116136,0.116136,98.15,0.00,55443,30931
2025-10-30T16:43:04+00:00,72968801,115058,115058,0.115058,96.97,0.00,55021,31863
2025-10-30T16:43:05+00:00,73084775,115974,115974,0.115974,96.97,0.00,55300,32187
2025-10-30T16:43:06+00:00,73201567,116792,116792,0.116792,97.58,0.00,55800,31608
2025-10-30T16:43:07+00:00,73264505,62938,62938,0.062938,98.91,0.00,29992,16956
2025-10-30T16:43:08+00:00,73264505,0,0,0.000000,98.53,0.00,156,197
2025-10-30T16:43:09+00:00,73264505,0,0,0.000000,99.02,0.00,162,226
2025-10-30T16:43:10+00:00,73264505,0,0,0.000000,99.01,0.00,156,185
2025-10-30T16:43:11+00:00,73264505,0,0,0.000000,99.51,0.00,143,238
2025-10-30T16:43:12+00:00,73264505,0,0,0.000000,98.53,0.00,156,197
2025-10-30T16:43:14+00:00,73264505,0,0,0.000000,99.51,0.00,152,210
2025-10-30T16:43:15+00:00,73264505,0,0,0.000000,98.53,0.00,171,200
2025-10-30T16:43:16+00:00,73264505,0,0,0.000000,99.02,0.00,155,234
2025-10-30T16:43:17+00:00,73264505,0,0,0.000000,99.02,0.00,161,248
