ts,rx_packets,delta_rx,pps,mpps,idle_pct,iowait_pct,irq_per_s,softirq_per_s
2025-10-30T16:48:56+00:00,87317551,256,256,0.000256,49.25,0.00,121549,284
2025-10-30T16:48:57+00:00,87317807,256,256,0.000256,49.50,0.00,122082,310
2025-10-30T16:48:58+00:00,87318063,256,256,0.000256,49.25,0.00,122056,289
2025-10-30T16:48:59+00:00,87318639,576,576,0.000576,49.50,0.00,118708,155
2025-10-30T16:49:00+00:00,87319023,384,384,0.000384,49.25,0.00,120895,306
2025-10-30T16:49:01+00:00,87319215,192,192,0.000192,49.25,0.00,120981,290
2025-10-30T16:49:02+00:00,87319663,448,448,0.000448,49.26,0.00,120870,204
2025-10-30T16:49:03+00:00,87320047,384,384,0.000384,49.25,0.00,118142,316
2025-10-30T16:49:04+00:00,87320367,320,320,0.000320,49.25,0.00,119518,287
2025-10-30T16:49:05+00:00,87320367,0,0,0.000000,49.50,0.00,124230,273
2025-10-30T16:49:06+00:00,87320495,128,128,0.000128,49.25,0.00,122139,292
2025-10-30T16:49:07+00:00,87320559,64,64,0.000064,49.25,0.00,122334,277
2025-10-30T16:49:08+00:00,87320815,256,256,0.000256,49.50,0.00,117820,297
2025-10-30T16:49:09+00:00,87321199,384,384,0.000384,49.25,0.00,121432,301
2025-10-30T16:49:10+00:00,87321327,128,128,0.000128,49.25,0.00,124931,291
2025-10-30T16:49:11+00:00,87321711,384,384,0.000384,49.26,0.00,123091,293
2025-10-30T16:49:12+00:00,87322031,320,320,0.000320,49.50,0.00,122704,301
2025-10-30T16:49:13+00:00,87322287,256,256,0.000256,49.01,0.00,116404,424
2025-10-30T16:49:14+00:00,87322543,256,256,0.000256,49.50,0.00,123116,294
2025-10-30T16:49:15+00:00,87322799,256,256,0.000256,49.25,0.00,120208,285
2025-10-30T16:49:16+00:00,87322863,64,64,0.000064,49.50,0.00,123156,285
2025-10-30T16:49:17+00:00,87323183,320,320,0.000320,49.02,0.00,119725,301
2025-10-30T16:49:18+00:00,87323695,512,512,0.000512,49.25,0.00,119201,296
2025-10-30T16:49:19+00:00,87325775,2080,2080,0.002080,49.26,0.00,117269,244
2025-10-30T16:49:20+00:00,87325903,128,128,0.000128,49.25,0.00,121550,289
2025-10-30T16:49:21+00:00,87326159,256,256,0.000256,49.50,0.00,116525,291
2025-10-30T16:49:22+00:00,87326415,256,256,0.000256,49.26,0.00,116901,297
2025-10-30T16:49:23+00:00,87326927,512,512,0.000512,49.25,0.00,118106,314
2025-10-30T16:49:24+00:00,87327439,512,512,0.000512,49.25,0.00,115226,167
2025-10-30T16:49:25+00:00,87327759,320,320,0.000320,49.50,0.00,120315,293
2025-10-30T16:49:26+00:00,87327951,192,192,0.000192,49.25,0.00,118370,295
2025-10-30T16:49:27+00:00,87328079,128,128,0.000128,49.50,0.00,124698,298
2025-10-30T16:49:28+00:00,87328335,256,256,0.000256,49.01,0.00,119802,290
2025-10-30T16:49:29+00:00,87328911,576,576,0.000576,49.50,0.00,118788,446
2025-10-30T16:49:30+00:00,87329501,590,590,0.000590,54.68,0.00,105613,269
2025-10-30T16:49:31+00:00,87329501,0,0,0.000000,98.53,0.00,144,211
2025-10-30T16:49:32+00:00,87329501,0,0,0.000000,99.51,0.00,165,238
2025-10-30T16:49:33+00:00,87329501,0,0,0.000000,98.53,0.00,158,195
2025-10-30T16:49:34+00:00,87329501,0,0,0.000000,99.51,0.00,170,204
